################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.4314851252657879E-01 a      1565     1     1     2     5
 -6.6306120946840508E-01 a      1566     1     1     2     6
 -2.7883159547340880E-01 a      1567     1     1     2     7
 -7.6238860338507364E-01 a      1568     1     1     2     8
  1.7123925388142777E-02 a      1569     1     1     2     9
 -2.4320445783152628E-01 a      1570     1     1     2    10
 -4.2451755267314040E-02 a      1571     1     1     2    11
  1.4947987900110385E-01 a      1572     1     1     2    12
  3.7887677791144198E-01 a      1573     1     1     2    13
  1.9098852229359478E-01 a      1574     1     1     2    14
  8.2305410191139017E-02 a      1575     1     1     2    15
 -5.5597446618615098E-01 a      1576     1     1     2    16
  3.9603952665977238E-01 a      1577     1     1     2    17
 -1.7984522173298353E-01 a      1578     1     1     2    18
 -2.9573609891503361E-01 a      1579     1     1     2    19
 -4.6065375833541859E-02 a      1580     1     1     2    20
 -8.5083416767873107E-02 a      1581     1     1     2    21
 -6.3504823424396326E-02 a      1582     1     1     2    22
  4.9567027639634265E-01 a      1583     1     1     2    23
  4.9502608662790576E-02 a      1584     1     1     2    24
  9.5117560815999536E-02 a      1585     1     1     2    25
 -3.5985563477159810E-01 a      1586     1     1     2    26
 -7.8112202266735625E-02 a      1587     1     1     2    27
  4.1065499448714099E-01 a      1588     1     1     2    28
 -7.6027688566479748E-02 a      1589     1     1     2    29
 -1.8664364249932489E-01 a      1590     1     1     2    30
 -6.2535768920555390E-01 a      1591     1     2     2     1
  5.5312882050598899E-01 a      1592     1     2     2     2
 -1.3726228811474195E-01 a      1593     1     2     2     3
  2.0465235484335184E-01 a      1594     1     2     2     4
  3.4000974293443331E-01 a      1595     1     2     2     5
 -3.3258595060018263E-02 a      1596     1     2     2     6
 -6.2332772568558480E-02 a      1597     1     2     2     7
 -4.2109807250911946E-01 a      1598     1     2     2     8
  4.5719879077002090E-02 a      1599     1     2     2     9
  4.0219818239783678E-01 a      1600     1     2     2    10
 -3.4972952583570383E-01 a      1601     1     2     2    11
  5.1679649535350047E-01 a      1602     1     2     2    12
 -3.3953558088212749E-01 a      1603     1     2     2    13
  1.6737791281710884E-01 a      1604     1     2     2    14
  1.4359564124940791E-01 a      1605     1     2     2    15
  2.6610355699944632E-01 a      1606     1     2     2    16
  1.0624105097563276E-01 a      1607     1     2     2    17
 -7.3999244570111933E-01 a      1608     1     2     2    18
 -4.0227255306251003E-01 a      1609     1     2     2    19
  1.0293988736039199E-01 a      1610     1     2     2    20
 -6.8073405640970630E-01 a      1611     1     2     2    21
  1.1099660203271496E-01 a      1612     1     2     2    22
  2.8233151675070278E-01 a      1613     1     2     2    23
 -5.9842578980928340E-01 a      1614     1     2     2    24
 -6.5453209559426762E-01 a      1615     1     2     2    25
 -2.5887771198537762E-01 a      1616     1     2     2    26
  5.1321462698190046E-01 a      1617     1     2     2    27
 -2.5812289572196945E-01 a      1618     1     2     2    28
 -4.3704164542639218E-01 a      1619     1     2     2    29
 -5.4561393503165828E-02 a      1620     1     2     2    30
  5.7905543685816896E-01 a      1621     1     3     2     1
 -5.6328898259894833E-01 a      1622     1     3     2     2
 -4.2293855385131457E-01 a      1623     1     3     2     3
 -3.5375949461493905E-01 a      1624     1     3     2     4
 -8.7616791085347832E-03 a      1625     1     3     2     5
 -1.3462198386042287E-01 a      1626     1     3     2     6
  8.7312831426293835E-01 a      1627     1     3     2     7
 -8.0006796441853142E-02 a      1628     1     3     2     8
  5.1742299500528588E-01 a      1629     1     3     2     9
 -3.2841977967719893E-01 a      1630     1     3     2    10
  4.6459853174576171E-01 a      1631     1     3     2    11
  3.1149731782881346E-01 a      1632     1     3     2    12
 -3.0218707190867861E-02 a      1633     1     3     2    13
  1.5137086693448779E-01 a      1634     1     3     2    14
  3.3992177210314400E-01 a      1635     1     3     2    15
  6.2117443815409812E-01 a      1636     1     3     2    16
  6.7974670097347178E-01 a      1637     1     3     2    17
  2.5398302669057354E-01 a      1638     1     3     2    18
 -3.3654634468069509E-02 a      1639     1     3     2    19
  6.9761943321681341E-02 a      1640     1     3     2    20
 -1.0459651350113910E-01 a      1641     1     3     2    21
  3.7867420692095932E-01 a      1642     1     3     2    22
 -2.8281951991644327E-01 a      1643     1     3     2    23
  5.0524950974632543E-01 a      1644     1     3     2    24
  6.0125599267101504E-01 a      1645     1     3     2    25
 -3.7919620606394561E-01 a      1646     1     3     2    26
  4.3135359947001112E-01 a      1647     1     3     2    27
 -1.7763892411826723E-01 a      1648     1     3     2    28
 -1.7411333481236860E-01 a      1649     1     3     2    29
 -5.2528918649464240E-02 a      1650     1     3     2    30
  2.8927989623290201E-01 a      1651     1     4     2     1
 -3.2202995263758394E-01 a      1652     1     4     2     2
  7.8104268547484201E-02 a      1653     1     4     2     3
  4.8215240604132903E-01 a      1654     1     4     2     4
 -1.6568722388940387E-04 a      1655     1     4     2     5
 -8.8186993505845845E-01 a      1656     1     4     2     6
 -2.1402226580054426E-01 a      1657     1     4     2     7
  4.5622963766176750E-01 a      1658     1     4     2     8
  3.6768393507999586E-01 a      1659     1     4     2     9
 -5.3434478580993161E-01 a      1660     1     4     2    10
 -2.9742389261688640E-01 a      1661     1     4     2    11
  1.1148354745106001E-01 a      1662     1     4     2    12
  2.1314796803953043E-01 a      1663     1     4     2    13
 -4.0193845802057704E-01 a      1664     1     4     2    14
  1.8707509088570670E-01 a      1665     1     4     2    15
 -2.1246297430151062E-01 a      1666     1     4     2    16
 -3.5458472339934488E-01 a      1667     1     4     2    17
  3.6027085650316465E-01 a      1668     1     4     2    18
  2.4222091428784309E-01 a      1669     1     4     2    19
 -4.1409378022986648E-01 a      1670     1     4     2    20
  5.2923211054041674E-01 a      1671     1     4     2    21
  7.0221399195310741E-01 a      1672     1     4     2    22
  7.2516536029539641E-02 a      1673     1     4     2    23
  1.3503086725161548E-01 a      1674     1     4     2    24
 -6.9866607732874020E-01 a      1675     1     4     2    25
  4.3690298815137807E-01 a      1676     1     4     2    26
  7.9545105700420338E-01 a      1677     1     4     2    27
  2.7207739011084675E-03 a      1678     1     4     2    28
  5.2272456161770724E-02 a      1679     1     4     2    29
 -1.7387379186571666E-01 a      1680     1     4     2    30
 -1.6736925595567866E-02 a      1681     1     5     2     1
  1.1994527370456172E-01 a      1682     1     5     2     2
  8.8329536072270687E-01 a      1683     1     5     2     3
 -8.3271240191686613E-01 a      1684     1     5     2     4
 -2.2365831116180546E-01 a      1685     1     5     2     5
  6.6990229320552530E-01 a      1686     1     5     2     6
  3.0315993486108367E-01 a      1687     1     5     2     7
  7.4027777603912714E-01 a      1688     1     5     2     8
 -6.4672268845054517E-02 a      1689     1     5     2     9
 -1.6060264866602128E-01 a      1690     1     5     2    10
 -1.7633466184916960E-01 a      1691     1     5     2    11
 -2.1687700533897783E-01 a      1692     1     5     2    12
 -6.2209652969252549E-01 a      1693     1     5     2    13
 -8.9960259885545513E-02 a      1694     1     5     2    14
  7.8661657926925654E-01 a      1695     1     5     2    15
 -5.8805203037756693E-01 a      1696     1     5     2    16
 -1.6463330366309498E-01 a      1697     1     5     2    17
  2.0339698232532050E-01 a      1698     1     5     2    18
  6.4513227392174610E-01 a      1699     1     5     2    19
 -4.0180417233987537E-01 a      1700     1     5     2    20
  8.8941742121637746E-01 a      1701     1     5     2    21
 -7.3974633334022891E-02 a      1702     1     5     2    22
 -2.6136312416607932E-01 a      1703     1     5     2    23
  2.0997214058448777E-02 a      1704     1     5     2    24
 -7.9184548747163307E-03 a      1705     1     5     2    25
 -1.7726440735123777E-01 a      1706     1     5     2    26
 -2.2121130886690646E-01 a      1707     1     5     2    27
 -4.1474817414084153E-01 a      1708     1     5     2    28
  4.4161471961471749E-01 a      1709     1     5     2    29
 -6.5204506442514992E-02 a      1710     1     5     2    30
 -8.7021195197244938E-02 a      1711     1     6     2     1
  2.0215680148988185E-01 a      1712     1     6     2     2
  8.7589806745004983E-01 a      1713     1     6     2     3
  1.2505942330721906E-01 a      1714     1     6     2     4
 -5.4431228196377868E-01 a      1715     1     6     2     5
 -3.5299804155924951E-02 a      1716     1     6     2     6
  1.2036473058450763E-01 a      1717     1     6     2     7
 -2.1394923737205757E-01 a      1718     1     6     2     8
 -4.6757517679261090E-01 a      1719     1     6     2     9
  3.8968414667730139E-01 a      1720     1     6     2    10
 -3.0216764478516051E-01 a      1721     1     6     2    11
  3.8494508348427608E-01 a      1722     1     6     2    12
 -8.9297729344901511E-01 a      1723     1     6     2    13
 -3.7937201099820539E-01 a      1724     1     6     2    14
 -6.2287942729798366E-02 a      1725     1     6     2    15
 -1.6878003507061368E-01 a      1726     1     6     2    16
 -5.8903519380914304E-01 a      1727     1     6     2    17
  8.1277192744660542E-01 a      1728     1     6     2    18
  1.9699375560500590E-01 a      1729     1     6     2    19
  1.6053817701272052E-01 a      1730     1     6     2    20
 -8.3256570609193739E-02 a      1731     1     6     2    21
 -9.5987728241840853E-01 a      1732     1     6     2    22
  6.6491724327799251E-01 a      1733     1     6     2    23
  2.7736581147918565E-01 a      1734     1     6     2    24
  1.2477201329495942E+00 a      1735     1     6     2    25
 -1.8146930291473742E-01 a      1736     1     6     2    26
 -7.4450246004452614E-01 a      1737     1     6     2    27
 -3.8345505267968422E-01 a      1738     1     6     2    28
  8.4427085412677326E-04 a      1739     1     6     2    29
  1.0442929291294871E-01 a      1740     1     6     2    30
 -4.0657376129288589E-02 a      1741     1     7     2     1
 -1.2176175964636726E-01 a      1742     1     7     2     2
 -7.1691351080747312E-01 a      1743     1     7     2     3
  1.9420610784297326E-01 a      1744     1     7     2     4
  3.5985689059613551E-01 a      1745     1     7     2     5
  3.7311276307308111E-01 a      1746     1     7     2     6
  1.5509712790093302E-01 a      1747     1     7     2     7
  4.3604156288743340E-02 a      1748     1     7     2     8
  5.0097639897679669E-01 a      1749     1     7     2     9
 -4.4351010668999113E-01 a      1750     1     7     2    10
 -3.9928822390539342E-01 a      1751     1     7     2    11
 -2.1106251588989322E-01 a      1752     1     7     2    12
  1.5803091632317953E-01 a      1753     1     7     2    13
  2.8294802567690147E-01 a      1754     1     7     2    14
  2.6422087579748732E-01 a      1755     1     7     2    15
 -1.3939244907851786E-01 a      1756     1     7     2    16
  1.1908109551214827E-01 a      1757     1     7     2    17
 -3.8960405220697825E-02 a      1758     1     7     2    18
  5.4703587810880229E-02 a      1759     1     7     2    19
 -6.2800975224357358E-01 a      1760     1     7     2    20
 -3.1656015313275965E-01 a      1761     1     7     2    21
 -7.6433157913239061E-03 a      1762     1     7     2    22
  4.3595694485989722E-01 a      1763     1     7     2    23
  2.8365656532892611E-02 a      1764     1     7     2    24
 -4.4041978762773831E-01 a      1765     1     7     2    25
 -6.0040583027221828E-01 a      1766     1     7     2    26
  2.3017248748560143E-01 a      1767     1     7     2    27
  6.0641257357624112E-01 a      1768     1     7     2    28
 -6.2531792558791219E-03 a      1769     1     7     2    29
  5.5659213364409557E-02 a      1770     1     7     2    30
 -2.8405338100253352E-01 a      1771     1     8     2     1
  4.1226775214591077E-01 a      1772     1     8     2     2
  2.9446358823950597E-01 a      1773     1     8     2     3
 -1.8020706930083472E-01 a      1774     1     8     2     4
 -2.4749107425263236E-01 a      1775     1     8     2     5
  4.3241794425281388E-01 a      1776     1     8     2     6
  1.2748035777589806E-01 a      1777     1     8     2     7
  3.8016177536329276E-01 a      1778     1     8     2     8
 -3.1659787771190101E-01 a      1779     1     8     2     9
  1.6404986969360077E-01 a      1780     1     8     2    10
 -7.9495323363175785E-01 a      1781     1     8     2    11
  1.8601162693471909E-01 a      1782     1     8     2    12
  1.3909722409792311E+00 a      1783     1     8     2    13
  4.3603645632176685E-01 a      1784     1     8     2    14
 -5.6137368829290789E-02 a      1785     1     8     2    15
 -1.8573182821472534E-01 a      1786     1     8     2    16
 -5.6780207648115616E-02 a      1787     1     8     2    17
 -8.0200623577105679E-01 a      1788     1     8     2    18
 -1.4805924161206763E-01 a      1789     1     8     2    19
  1.6345769819416850E-01 a      1790     1     8     2    20
 -4.7222550384088896E-01 a      1791     1     8     2    21
  5.0770851721738619E-01 a      1792     1     8     2    22
 -3.9677836279158563E-01 a      1793     1     8     2    23
 -7.7250237389400378E-01 a      1794     1     8     2    24
 -7.9731634662200901E-01 a      1795     1     8     2    25
 -3.1647485340011405E-01 a      1796     1     8     2    26
  3.9759483756754210E-01 a      1797     1     8     2    27
 -3.5824634581412795E-01 a      1798     1     8     2    28
  3.4329845873612058E-01 a      1799     1     8     2    29
  3.6861140872830511E-01 a      1800     1     8     2    30
  6.8199860655264233E-02 a      1801     1     9     2     1
  3.8794827237670082E-01 a      1802     1     9     2     2
 -5.6186905550178845E-01 a      1803     1     9     2     3
 -2.7628598641028523E-01 a      1804     1     9     2     4
  4.2005856268262576E-01 a      1805     1     9     2     5
 -7.1961760771259131E-01 a      1806     1     9     2     6
 -4.3575241175969714E-01 a      1807     1     9     2     7
 -6.0438924945139605E-01 a      1808     1     9     2     8
  1.2838783456262381E+00 a      1809     1     9     2     9
 -2.6145000595792223E-01 a      1810     1     9     2    10
 -2.4642748922719643E-01 a      1811     1     9     2    11
  1.3782125438156914E-01 a      1812     1     9     2    12
 -5.4364214424786950E-01 a      1813     1     9     2    13
 -3.8568620811603387E-02 a      1814     1     9     2    14
  3.7336746983463065E-01 a      1815     1     9     2    15
 -3.0609639929723498E-01 a      1816     1     9     2    16
  8.1106958996375010E-03 a      1817     1     9     2    17
  4.7904379368929728E-01 a      1818     1     9     2    18
  3.9383866661128680E-01 a      1819     1     9     2    19
  1.4162723608708697E-01 a      1820     1     9     2    20
  7.9522541668245506E-01 a      1821     1     9     2    21
  5.9963044514326846E-01 a      1822     1     9     2    22
  1.9643054586737052E-01 a      1823     1     9     2    23
  3.4114188222777159E-01 a      1824     1     9     2    24
 -3.2872795256685905E-01 a      1825     1     9     2    25
 -5.7378438006598764E-01 a      1826     1     9     2    26
  3.2310474135899903E-01 a      1827     1     9     2    27
 -2.5203494724337000E-01 a      1828     1     9     2    28
 -3.5406583806445036E-01 a      1829     1     9     2    29
 -8.9529087541249511E-02 a      1830     1     9     2    30
 -3.9023582186818390E-01 a      1831     1    10     2     1
  1.7151794946970983E-01 a      1832     1    10     2     2
  1.5965177826323329E-01 a      1833     1    10     2     3
 -2.9008744231114247E-01 a      1834     1    10     2     4
  2.6307130130804757E-01 a      1835     1    10     2     5
 -4.9804058181681721E-01 a      1836     1    10     2     6
  3.2077781508348591E-01 a      1837     1    10     2     7
  2.3381164209661195E-01 a      1838     1    10     2     8
  4.5113467232035914E-01 a      1839     1    10     2     9
  1.3529026696862748E-01 a      1840     1    10     2    10
 -2.8259014357015960E-01 a      1841     1    10     2    11
  2.3151595343511544E-01 a      1842     1    10     2    12
  3.6388137238485369E-01 a      1843     1    10     2    13
  1.5618338972425027E-02 a      1844     1    10     2    14
 -8.7339843846225351E-01 a      1845     1    10     2    15
 -5.1251955387045933E-01 a      1846     1    10     2    16
  1.3622061885766992E-01 a      1847     1    10     2    17
 -3.2847055504369832E-01 a      1848     1    10     2    18
 -5.2165277917151287E-01 a      1849     1    10     2    19
 -9.1240156254162832E-02 a      1850     1    10     2    20
 -6.1043094088536975E-01 a      1851     1    10     2    21
 -2.9972322461298290E-01 a      1852     1    10     2    22
  7.8384821045978148E-01 a      1853     1    10     2    23
 -2.1223404019623107E-01 a      1854     1    10     2    24
 -7.6866448400058809E-02 a      1855     1    10     2    25
 -2.3116378977825189E-01 a      1856     1    10     2    26
 -2.4178434499321136E-01 a      1857     1    10     2    27
  4.3650441701296339E-01 a      1858     1    10     2    28
  2.9391119923160824E-01 a      1859     1    10     2    29
  4.3446045967032088E-01 a      1860     1    10     2    30
  1.2176404116034788E-01 a      1861     1    11     2     1
  1.0721748981966993E-01 a      1862     1    11     2     2
 -1.0525701634042368E-01 a      1863     1    11     2     3
 -3.0127081764097824E-01 a      1864     1    11     2     4
 -1.7757888105968400E-01 a      1865     1    11     2     5
  1.5050613967178833E-01 a      1866     1    11     2     6
  5.8642516457420202E-01 a      1867     1    11     2     7
  3.9794146872073832E-01 a      1868     1    11     2     8
 -2.4965207134461964E-01 a      1869     1    11     2     9
  4.4875599171571162E-01 a      1870     1    11     2    10
  1.2456562777064202E-02 a      1871     1    11     2    11
  3.9220564470211294E-01 a      1872     1    11     2    12
 -5.7316684097420356E-01 a      1873     1    11     2    13
  1.6401940644728433E-01 a      1874     1    11     2    14
 -1.9514534048191090E-01 a      1875     1    11     2    15
 -1.3536833127206058E-01 a      1876     1    11     2    16
 -6.0424709719516978E-01 a      1877     1    11     2    17
 -4.6144859105345121E-01 a      1878     1    11     2    18
 -1.7765122399259531E-01 a      1879     1    11     2    19
 -1.8794488737541909E-01 a      1880     1    11     2    20
  2.5161670441670470E-01 a      1881     1    11     2    21
  2.7906320490292597E-02 a      1882     1    11     2    22
 -3.9508159447655886E-02 a      1883     1    11     2    23
 -8.5867629087366049E-01 a      1884     1    11     2    24
 -4.1355243358350890E-01 a      1885     1    11     2    25
 -5.3856172009679393E-01 a      1886     1    11     2    26
  1.1518183792246077E+00 a      1887     1    11     2    27
 -1.6937218233571397E-01 a      1888     1    11     2    28
 -1.3649074439036360E-01 a      1889     1    11     2    29
  1.1685295480220001E-02 a      1890     1    11     2    30
  5.8347316768814481E-02 a      1891     1    12     2     1
 -8.8562855197977575E-02 a      1892     1    12     2     2
 -5.4392022097505688E-01 a      1893     1    12     2     3
  5.9281115812651475E-01 a      1894     1    12     2     4
  3.2288936951314778E-01 a      1895     1    12     2     5
 -1.6497537682668115E-01 a      1896     1    12     2     6
 -2.7759355651563045E-01 a      1897     1    12     2     7
 -6.9876357544435286E-01 a      1898     1    12     2     8
  1.5502455186857911E-01 a      1899     1    12     2     9
 -3.6206930825352329E-01 a      1900     1    12     2    10
  3.9413036564611606E-02 a      1901     1    12     2    11
  1.9488003792327996E-01 a      1902     1    12     2    12
 -1.3074653236287117E+00 a      1903     1    12     2    13
 -2.6576216128577090E-01 a      1904     1    12     2    14
  1.1515803421717419E-01 a      1905     1    12     2    15
  3.1639314404981977E-01 a      1906     1    12     2    16
  1.3263388838845974E-01 a      1907     1    12     2    17
  4.5615568438379361E-01 a      1908     1    12     2    18
  5.8776338159994157E-01 a      1909     1    12     2    19
 -3.6749345556775925E-01 a      1910     1    12     2    20
 -2.2068562121341584E-01 a      1911     1    12     2    21
 -7.6970508215643196E-01 a      1912     1    12     2    22
  2.5516026278909065E-01 a      1913     1    12     2    23
 -7.0407962914757595E-03 a      1914     1    12     2    24
  1.2673397197872277E-01 a      1915     1    12     2    25
 -1.9856246830262891E-01 a      1916     1    12     2    26
 -5.5347167668440098E-02 a      1917     1    12     2    27
  2.9014034001479611E-01 a      1918     1    12     2    28
  2.4323531662460690E-01 a      1919     1    12     2    29
  1.4197640110920753E-01 a      1920     1    12     2    30
 -3.0646446071296789E-02 a      1921     1    13     2     1
  1.0470464955614803E-01 a      1922     1    13     2     2
  1.1083020974549800E+00 a      1923     1    13     2     3
 -3.7012945081464216E-01 a      1924     1    13     2     4
 -5.5249496357961210E-04 a      1925     1    13     2     5
 -8.7728271225107901E-01 a      1926     1    13     2     6
  7.2346918671493732E-01 a      1927     1    13     2     7
 -1.0823307903498400E-01 a      1928     1    13     2     8
  2.0120969338160266E-01 a      1929     1    13     2     9
 -6.5441291044562211E-01 a      1930     1    13     2    10
  4.7780974843232005E-01 a      1931     1    13     2    11
  9.1122550208548383E-02 a      1932     1    13     2    12
 -3.6131149958345959E-01 a      1933     1    13     2    13
 -3.6801066917234537E-01 a      1934     1    13     2    14
  9.4368401880487585E-01 a      1935     1    13     2    15
  2.0343978312432334E-01 a      1936     1    13     2    16
 -3.8986718598034265E-01 a      1937     1    13     2    17
  1.7875514704184389E-01 a      1938     1    13     2    18
  4.7961224059502988E-01 a      1939     1    13     2    19
  7.9915912391009661E-02 a      1940     1    13     2    20
  2.3245941515193289E-01 a      1941     1    13     2    21
 -6.3328588387288043E-01 a      1942     1    13     2    22
  1.0883221388709441E-01 a      1943     1    13     2    23
 -4.1491269646446471E-01 a      1944     1    13     2    24
 -6.0668726568338223E-02 a      1945     1    13     2    25
 -1.9286600392964270E-02 a      1946     1    13     2    26
 -6.0412526380561507E-02 a      1947     1    13     2    27
 -5.5979147912064389E-02 a      1948     1    13     2    28
 -3.8288861001008173E-01 a      1949     1    13     2    29
  3.4316801372794348E-01 a      1950     1    13     2    30
  3.0894205152352266E-01 a      1951     1    14     2     1
 -3.1561042918103005E-01 a      1952     1    14     2     2
 -5.2858881827801858E-02 a      1953     1    14     2     3
 -1.6347301702703151E-02 a      1954     1    14     2     4
  2.7047938607114692E-02 a      1955     1    14     2     5
 -1.4108078896935000E-01 a      1956     1    14     2     6
 -1.5419782282983974E-01 a      1957     1    14     2     7
 -2.5931067823607218E-01 a      1958     1    14     2     8
 -1.0074561987484261E-01 a      1959     1    14     2     9
  1.8786706647511187E-02 a      1960     1    14     2    10
  3.3805079529436521E-01 a      1961     1    14     2    11
  1.1005014397652360E-01 a      1962     1    14     2    12
  1.5616263124955435E-01 a      1963     1    14     2    13
  1.8561765167508926E-01 a      1964     1    14     2    14
  1.8595882046589354E-01 a      1965     1    14     2    15
  1.2728045266955393E-01 a      1966     1    14     2    16
  8.7561661974120783E-02 a      1967     1    14     2    17
  2.8439224025544538E-02 a      1968     1    14     2    18
 -7.8733511561336539E-02 a      1969     1    14     2    19
  5.3412036389450146E-01 a      1970     1    14     2    20
  5.6998823307200007E-04 a      1971     1    14     2    21
 -3.5425515267025787E-01 a      1972     1    14     2    22
 -5.9895804318619472E-01 a      1973     1    14     2    23
  3.9775358852836645E-01 a      1974     1    14     2    24
  2.4933177305574306E-01 a      1975     1    14     2    25
  2.5252163561811669E-01 a      1976     1    14     2    26
  6.4058538022152348E-02 a      1977     1    14     2    27
 -3.8312991558312903E-01 a      1978     1    14     2    28
 -1.9672359152611396E-02 a      1979     1    14     2    29
  4.0418083344248945E-01 a      1980     1    14     2    30
  9.1624659873120434E-02 a      1981     1    15     2     1
  2.4025494561518184E-02 a      1982     1    15     2     2
 -2.7360396044164605E-02 a      1983     1    15     2     3
 -2.1801158998958722E-01 a      1984     1    15     2     4
 -2.7125250658015249E-01 a      1985     1    15     2     5
  4.0580382524185638E-02 a      1986     1    15     2     6
 -3.5286721591660880E-01 a      1987     1    15     2     7
  4.8818887056119636E-01 a      1988     1    15     2     8
  1.1546140314117428E-01 a      1989     1    15     2     9
  8.6150663986509513E-01 a      1990     1    15     2    10
 -3.3141381208337545E-01 a      1991     1    15     2    11
  4.0077547771136074E-01 a      1992     1    15     2    12
  4.1830728591659044E-01 a      1993     1    15     2    13
 -5.9271969490255749E-01 a      1994     1    15     2    14
  3.1710898522907638E-01 a      1995     1    15     2    15
  4.5954379700994868E-01 a      1996     1    15     2    16
  4.3887928987183406E-01 a      1997     1    15     2    17
  9.8505332470635865E-01 a      1998     1    15     2    18
  7.3603179083776407E-02 a      1999     1    15     2    19
  4.5307442879576504E-01 a      2000     1    15     2    20
 -3.5897861166008027E-01 a      2001     1    15     2    21
  7.5301156866027910E-02 a      2002     1    15     2    22
 -4.1461178214851779E-01 a      2003     1    15     2    23
  2.4831146690254005E-01 a      2004     1    15     2    24
 -2.2336994765984983E-01 a      2005     1    15     2    25
 -5.9320159185837451E-01 a      2006     1    15     2    26
 -3.2546999186044179E-01 a      2007     1    15     2    27
 -2.5298256204148661E-01 a      2008     1    15     2    28
  1.9134346156672363E-01 a      2009     1    15     2    29
  2.2373352404694324E-01 a      2010     1    15     2    30
 -1.7211708591853642E-01 a      2011     1    16     2     1
 -2.0797972032863987E-02 a      2012     1    16     2     2
  4.2386526557614956E-01 a      2013     1    16     2     3
 -4.8870048975022301E-01 a      2014     1    16     2     4
 -7.1103243005925340E-02 a      2015     1    16     2     5
  1.4940982322800223E-01 a      2016     1    16     2     6
  3.4752694578001886E-01 a      2017     1    16     2     7
 -1.2720980375324747E-02 a      2018     1    16     2     8
  7.5783295145280993E-01 a      2019     1    16     2     9
 -6.0777950928362556E-01 a      2020     1    16     2    10
 -6.8728624743012801E-01 a      2021     1    16     2    11
  2.7891586367340696E-02 a      2022     1    16     2    12
  9.0691128430483403E-01 a      2023     1    16     2    13
 -2.1545972872742861E-01 a      2024     1    16     2    14
 -4.4891671650044949E-02 a      2025     1    16     2    15
  1.5069405489564408E-01 a      2026     1    16     2    16
  6.5644685158308458E-01 a      2027     1    16     2    17
  9.7500983163407426E-02 a      2028     1    16     2    18
  3.6836010442403744E-01 a      2029     1    16     2    19
  2.2434410594703752E-01 a      2030     1    16     2    20
  3.5588594867216661E-01 a      2031     1    16     2    21
  7.1358746042200949E-01 a      2032     1    16     2    22
 -1.8048468051873387E-01 a      2033     1    16     2    23
  6.8341696706492916E-01 a      2034     1    16     2    24
  2.0533822033185448E-01 a      2035     1    16     2    25
  4.5228113820629584E-01 a      2036     1    16     2    26
 -1.5342165707609454E-01 a      2037     1    16     2    27
 -2.1376909025746835E-01 a      2038     1    16     2    28
  5.4365284457969643E-01 a      2039     1    16     2    29
  2.4539860940347299E-01 a      2040     1    16     2    30
  6.1509238609448728E-02 a      2041     1    17     2     1
 -2.5328693126746302E-03 a      2042     1    17     2     2
  7.1303137091733926E-01 a      2043     1    17     2     3
  7.5229768792009988E-01 a      2044     1    17     2     4
  2.0932006442707377E-01 a      2045     1    17     2     5
  5.2874699330326680E-01 a      2046     1    17     2     6
  2.5498407901117937E-01 a      2047     1    17     2     7
  3.9502621604107134E-02 a      2048     1    17     2     8
  5.0013594906988257E-01 a      2049     1    17     2     9
 -1.9534908424756670E-01 a      2050     1    17     2    10
 -7.9338329774583854E-02 a      2051     1    17     2    11
 -8.3705725436238179E-02 a      2052     1    17     2    12
 -2.6517631348804238E-01 a      2053     1    17     2    13
 -4.7554821509555489E-01 a      2054     1    17     2    14
 -5.5575927355575716E-01 a      2055     1    17     2    15
  3.2059586829464681E-01 a      2056     1    17     2    16
 -1.2981008227011917E-01 a      2057     1    17     2    17
 -2.1320206305806985E-02 a      2058     1    17     2    18
  8.9680201802834170E-01 a      2059     1    17     2    19
  4.3998824541165754E-01 a      2060     1    17     2    20
 -5.8467758546149928E-01 a      2061     1    17     2    21
  8.4706263437707721E-02 a      2062     1    17     2    22
  4.4885835371048582E-01 a      2063     1    17     2    23
  2.3332068348722468E-01 a      2064     1    17     2    24
 -1.1668909499086064E-01 a      2065     1    17     2    25
 -1.2104703053756054E-01 a      2066     1    17     2    26
  1.0663181902035369E-01 a      2067     1    17     2    27
  3.5363712826052562E-01 a      2068     1    17     2    28
 -4.1079616278491687E-01 a      2069     1    17     2    29
  2.8895807570086901E-01 a      2070     1    17     2    30
  8.8403625646417383E-01 a      2071     1    18     2     1
 -8.1537324699192304E-01 a      2072     1    18     2     2
 -1.7588829249546387E-01 a      2073     1    18     2     3
 -1.0752931460381886E-01 a      2074     1    18     2     4
  2.7338735973190861E-03 a      2075     1    18     2     5
 -4.5174800767415296E-01 a      2076     1    18     2     6
  5.2555786899465784E-01 a      2077     1    18     2     7
 -1.1751150790636606E+00 a      2078     1    18     2     8
 -3.7868187678151743E-01 a      2079     1    18     2     9
  6.2755536157898983E-01 a      2080     1    18     2    10
  1.2831353459288369E-01 a      2081     1    18     2    11
 -2.8985676675882255E-01 a      2082     1    18     2    12
 -4.6276541290768752E-01 a      2083     1    18     2    13
